"0","Imagine example","99.44","false"
"669","Answer effort open for","150.47","true"
"670","Attack cover heavy","383.85","false"
"671","Lot put dinner American difference","62.00","false"
"672","At expect offer personal pattern","158.91","true"
"673","Other break cover success","448.83","false"
"674","Population finish me","128.99","false"
"675","Southern along behavior language","158.48","false"
"676","Over decade above under among","466.49","false"
"677","Compare continue rich","448.16","true"
"678","Point on","385.03","false"
"679","Trip have big","415.16","true"
"680","Rich along","198.98","false"
"681","Anyone drive newspaper","439.05","false"
"682","Food subject full walk move","378.17","false"
"683","Stand choose national","497.99","false"
"684","Manage recognize this","134.10","true"
"685","These American article cup","313.61","true"
"686","Human lead lot","328.52","true"
"687","Choose example expect","172.84","true"
"688","Woman current management seek","145.70","false"
"689","Share pattern radio","153.05","true"
"690","Tax low but","104.38","true"
"691","Evening radio page recently","337.88","false"
"692","Score reason reason","202.64","false"
"693","Though over why","421.11","true"
"694","Natural black anything arrive go","422.78","false"
"695","That lay size feeling","142.76","false"
"696","Big commercial until hit heart","242.67","true"
"697","Until draw very","103.50","true"
"698","Than notice","479.44","true"
"699","Against several","243.80","false"
"700","Explain admit war station","289.08","false"
"701","Voice play small mouth president","130.22","false"
"702","Spring west traditional","473.74","true"
"703","West long suddenly throughout","306.15","false"
"704","Medical together","442.75","true"
"705","Force section throw represent","303.30","true"
"706","Out require realize probably","358.30","false"
"707","Together too three whose","264.88","true"
"708","Writer window firm writer father","338.44","true"
"709","Training indeed site north","396.77","false"
"710","Hand area","268.23","true"
"711","Apply determine weight such traditional","94.68","false"
"712","Bag kind","82.07","false"
"713","Kind stay relationship believe","61.04","false"
"714","Water others","83.63","false"
"715","Smile also Democrat how","486.83","false"
"716","Maintain support while","227.19","false"
"717","Court serve","98.37","true"
"718","Occur including","276.59","false"
"719","Eight play camera suffer","353.71","true"
"720","Attorney by discussion avoid Congress","53.15","false"
"721","Paper kind","451.60","true"
"722","Picture choice stock base","407.29","false"
"723","Choice threat already former","173.88","false"
"724","Religious head friend their","40.97","true"
"725","Million add company industry","345.19","false"
"726","Half alone memory democratic","367.73","false"
"727","Loss no","47.39","true"
"728","Able physical discuss opportunity cell","86.39","true"
"729","Wide lot recently","341.22","true"
"730","Second necessary key","92.26","true"
"731","Leave since writer always","214.28","false"
"732","Service he voice","432.04","true"
"733","Control area tax plant","459.01","true"
"734","Commercial low future","286.40","true"
"735","Culture study available example north","398.52","true"
"736","Every the her","199.87","false"
"737","Value than believe worker prepare","414.11","false"
"738","And hour thus bad","104.39","false"
"739","Should always arrive","495.59","false"
"740","Security large","274.89","false"
"741","Risk listen second","166.42","false"
"742","Effort recognize support small right","209.11","false"
"743","Two get give","95.82","false"
"744","Ten maintain author","92.77","false"
"745","School body party blue","477.31","true"
"746","Would Congress forget morning window","311.57","false"
"747","Learn begin","360.14","false"
"748","Doctor affect","381.62","true"
"749","When executive","309.88","true"
"750","Community administration majority do","179.91","false"
"751","Trouble interview care","121.65","false"
"752","Son himself talk","55.83","true"
"753","Society free recognize","339.45","true"
"754","Least coach stay","435.32","false"
"755","Store garden cut letter expert","35.77","true"
"756","Check him me","186.73","true"
"757","Sort avoid see recognize","99.30","false"
"758","Often employee still","124.36","false"
"759","Heavy money dream","126.74","false"
"760","It market audience","325.95","true"
"761","Different decide fast most","67.38","true"
"762","Collection big scene","316.85","true"
"763","Phone produce","387.47","true"
"764","Yourself always","449.56","false"
"765","Perhaps exactly consumer anything","490.07","true"
"766","Must group already smile","174.00","true"
"767","Few small protect","137.18","false"
"768","Issue imagine","12.03","false"
"769","Assume billion off book agency","10.97","false"
"770","Never admit reduce statement","122.99","false"
"771","Research return skill rise","66.11","false"
"772","Expert space goal religious","413.11","true"
"773","Discussion without successful catch","25.06","true"
"774","Kid however billion","115.58","false"
"775","Carry travel themselves","199.06","true"
"776","Institution ok notice west task","349.91","true"
"777","A hot year recently","87.45","true"
"778","Which through west","428.10","true"
"779","Ten by","37.44","false"
"780","They whatever food compare general","63.69","true"
"781","Decide cell doctor police continue","98.23","false"
"782","Four design poor","486.81","false"
"783","Late peace mean","457.50","true"
"784","Start mother TV little season","213.28","true"
"785","Science sign owner nor","500.72","true"
"786","Impact upon Congress","456.11","false"
"787","Together woman store join film","62.32","false"
"788","Unit government radio manage","436.35","true"
"789","Parent instead","75.58","true"
"790","Think general beat structure","394.75","false"
"791","Operation computer throw campaign","403.36","true"
"792","Appear friend key receive","236.05","true"
"793","Short by production just these","183.05","true"
"794","Dark future specific","183.32","false"
"795","Hot consider","221.96","false"
"796","Receive difficult dog","436.77","false"
"797","Language offer tonight","6.27","false"
"798","Religious the TV history","492.20","true"
"799","Cut computer create history","14.87","false"
"800","Effect billion product require","264.06","true"
"801","Owner ahead","473.07","false"
"802","Final audience space rest","145.22","false"
"803","Our onto much garden","353.85","false"
"804","No road majority","333.36","false"
"805","Each best everyone fast help","53.67","false"
"806","Fact stop","361.66","true"
"807","Economic discuss cause","338.67","true"
"808","Today paper key","268.30","false"
"809","Eat why voice under possible","198.86","true"
"810","Relate although late","210.56","false"
"811","Agree physical","372.33","true"
"812","Far heavy responsibility","188.55","false"
"813","Argue partner environment","222.44","false"
"814","Something name determine","299.07","true"
"815","Unit feeling speech soldier","155.14","false"
"816","Himself song","136.00","false"
"817","Blood dinner first pick","254.63","false"
"818","Debate value over","236.16","true"
"819","Effect prepare seven effort difficult","251.01","false"
"820","Allow idea society offer","459.78","true"
"821","Someone form local","22.71","false"
"822","Myself whatever group participant bit","95.30","false"
"823","Car various sport","240.77","true"
"824","Or factor hard among past","365.23","true"
"825","Hold sure authority international","205.35","true"
"826","Life lot","25.80","true"
"827","Worker she","475.92","false"
"828","National window network list","463.93","true"
"829","Your claim suffer follow","363.92","false"
"830","Within thus pull","387.69","true"
"831","Guy some","235.49","false"
"832","Idea almost whom","323.16","false"
"833","Make growth today","231.08","true"
"834","Special participant realize","186.06","false"
"835","Age technology imagine name address","40.71","false"
"836","Head material team direction","130.54","false"
"837","Eat respond","163.48","false"
"838","Husband candidate level","142.74","true"
"839","Newspaper better say her Mrs","118.36","false"
"840","Expect growth dark","219.53","false"
"841","Popular after writer","415.44","false"
"842","Together fund church","447.36","true"
"843","Level act plant","6.42","true"
"844","So final","97.00","false"
"845","We grow","165.08","true"
"846","Land meet debate poor","458.83","true"
"847","Understand community at detail road","408.37","true"
"848","Simple school project","183.17","true"
"849","Assume decide","450.27","false"
"850","Serious himself relationship","110.19","false"
"851","Near late stage","76.74","true"
"852","Me really marriage","416.19","true"
"853","Draw here kind","342.69","false"
"854","Which wonder huge though","94.05","false"
"855","My everybody run","335.49","false"
"856","Occur TV if toward member","234.80","false"
"857","Price find sometimes ahead","11.44","true"
"858","Large anyone step again race","5.05","false"
"859","Business great the born","241.03","true"
"860","Wide avoid","290.01","false"
"861","Stop there east","236.54","true"
"862","Analysis operation popular will","302.88","false"
"863","Develop model","5.37","false"
"864","Store once spend whether two","293.03","true"
"865","Young instead","275.87","true"
"866","Listen poor fire","361.52","true"
"867","Page might pretty job plan","456.53","false"
"868","Official sport","215.51","true"
"869","Forget impact something station money","73.90","true"
"870","People middle than their","2.36","true"
"871","Movement stuff","68.73","true"
"872","Page study smile model","353.05","true"
"873","Offer if drive party","134.85","true"
"874","Newspaper assume","104.21","true"
"875","Science section at popular people","275.26","true"
"876","Career face each space","333.41","true"
"877","Protect receive simply authority","358.48","true"
"878","Own doctor","54.83","false"
"879","Method away hold have share","115.96","true"
"880","Morning sport mind single loss","146.00","false"
"881","Lawyer bed magazine","481.33","false"
"882","Age type investment","210.39","true"
"883","Resource grow door already family","158.47","false"
"884","Into age institution control quality","355.26","true"
"885","Near prevent worry loss include","128.53","false"
"886","Act prove become either","266.23","false"
"887","Successful although expect particular couple","222.51","false"
"888","Represent personal matter","22.81","false"
"889","The apply available already","267.22","false"
"890","Indicate office dog receive","338.30","false"
"891","Hospital walk hear outside","235.17","false"
"892","End clear","135.19","true"
"893","Here decision save","256.05","true"
"894","Deep staff push popular","80.13","false"
"895","The important style","208.40","false"
"896","Focus environmental","340.48","true"
"897","Throughout check","284.55","false"
"898","News why citizen think","145.43","true"
"899","Summer its produce much","416.01","true"
"900","Enter economic offer science","483.31","false"
"901","Century machine hit series","21.11","false"
"902","Bill three","28.72","true"
"903","Better among heavy fish","345.54","true"
"904","Color final follow bill","435.18","false"
"905","Easy civil body draw scientist","102.60","true"
"906","Series skill occur or","28.02","true"
"907","Before hotel eight","38.36","false"
"908","Article will line","391.11","false"
"909","Hear decide","343.81","true"
"910","Interview several house clearly","433.50","false"
"911","Evening hundred","206.00","false"
"912","Knowledge sound become without still","344.27","false"
"913","Sell base","168.00","false"
"914","Individual still management someone","152.30","true"
"915","Mention light us between","349.68","false"
"916","Party mother show","312.30","true"
"917","Well truth bit force","125.52","true"
"918","Media federal officer","37.12","true"
"919","Husband minute fact everyone","376.31","true"
"920","Culture home fund","2.36","true"
"921","Foreign left reduce","98.60","true"
"922","New land space","394.31","false"
"923","Their start heavy skill heavy","407.62","true"
"924","Activity parent large","480.19","true"
"925","Story marriage","305.19","false"
"926","International message theory care five","374.56","true"
"927","Whether vote worker ability newspaper","64.01","false"
"928","Today performance thus","321.68","false"
"929","Risk record big","475.71","false"
"930","Letter politics notice board","29.94","false"
"931","Next teacher finish director","98.43","true"
"932","Against lose","26.29","false"
"933","Would Republican","61.12","true"
"934","Entire single","207.02","false"
"935","Southern language later exist","340.22","false"
"936","Usually such","254.25","false"
"937","Thing second thing little","357.49","true"
"938","Simple agree move","4.85","false"
"939","Charge night","277.20","false"
"940","Reality community","398.47","true"
"941","Fly as day market","110.75","false"
"942","Authority sit trouble","86.75","true"
"943","Watch war","216.66","true"
"944","Into end detail see year","452.96","false"
"945","Himself ever leg every go","284.19","true"
"946","Culture hope quickly ago","420.94","true"
"947","Too recognize last others","170.83","false"
"948","Employee character over","418.78","false"
"949","Method give economic another Congress","207.36","false"
"950","Consider white","69.56","true"
"951","Pay water character option","407.25","true"
"952","Appear theory","122.41","false"
"953","Get likely job beautiful above","346.53","true"
"954","Else memory possible","361.08","false"
"955","Me team my fine left","55.04","true"
"956","Land material develop","37.06","true"
"957","Soon baby","218.56","true"
"958","Amount speech how gun","369.22","false"
"959","Color heart","32.50","false"
"960","Win across senior","87.37","false"
"961","Year computer us design state","323.23","true"
"962","During as perform","488.27","false"
"963","Cause nice","343.03","true"
"964","Many cultural bed thousand","105.79","false"
"965","Parent available","218.93","true"
"966","Hope huge","396.52","false"
"967","Process artist appear organization out","447.76","false"
"968","Stop crime phone civil","23.82","true"
"969","Its actually include less","339.54","true"
"970","Little population","199.87","true"
"971","Special ago memory","435.49","true"
"972","First leg role","173.77","false"
"973","Generation two","180.82","false"
"974","Hold voice","51.81","true"
"975","Positive camera","230.58","true"
"976","This culture very","205.56","false"
"977","Store seven shoulder ground","360.48","true"
"978","Support eye put","159.32","true"
"979","Nothing trip phone play","323.81","true"
"980","Vote away right","319.40","true"
"981","Dog best conference","315.51","true"
"982","Public fast light what record","487.68","true"
"983","Pretty court since phone clearly","173.78","true"
"984","Suggest protect painting if","412.03","false"
"985","Series water relate age","347.70","false"
"986","Produce no million school style","242.47","false"
"987","Conference bar","54.35","false"
"988","Method budget stock represent","197.39","true"
"989","Difficult lawyer along","282.80","true"
"990","Little agree pick","150.91","true"
"991","Goal use may","309.68","true"
"992","Thought computer commercial here","387.77","true"
"993","Become number catch","289.49","true"
"994","Wind present almost necessary","391.89","true"
"995","Result hit building get","311.17","true"
"996","Concern ever treat","80.93","false"
"997","Civil save style","413.84","false"
"998","Again suggest","75.00","true"
"999","Live miss may","143.81","true"
"1000","Resource live leader","290.64","false"
"1001","Relate foot century","231.06","true"
"1002","Owner face front","86.65","false"
"1003","Trip mention","277.87","false"
"1004","Represent so model way","328.48","true"
"1005","Hospital enjoy truth","193.67","false"
"1006","Executive someone change","6.33","true"
"1007","Must paper control","170.57","false"
"1008","Opportunity city good Democrat","134.11","false"
"1009","Small through dog","439.60","false"
"1010","Under decade front","414.13","false"
"1011","Five public onto kind","379.63","true"
"1012","Find across officer dream probably","170.79","false"
"1013","Necessary general lawyer well whether","291.48","true"
"1014","Him east dark authority","234.06","false"
"1015","Shoulder necessary authority black","364.86","true"
"1016","Seven student military success past","73.95","false"
"1017","Cause paper","116.71","true"
"1018","True government like glass six","198.21","false"
"1019","Low development","489.14","true"
"1020","Community difficult position safe","146.89","false"
"1021","Game figure","277.84","true"
"1022","Option or sort key history","276.81","true"
"1023","Impact ago hundred","278.17","true"
"1024","Note check form level","272.46","false"
"1025","Exactly result lawyer","277.14","true"
"1026","Moment mean","47.42","false"
"1027","Soldier peace draw","454.00","true"
"1028","Theory with action","177.54","true"
"1029","Citizen accept majority bit","88.92","false"
"1030","True oil","347.50","false"
"1031","Similar be yard","315.80","false"
"1032","Fight performance fish","422.22","false"
"1033","Although even","55.67","true"
"1034","Rise spend middle past kitchen","56.91","false"
"1035","Something camera term throw","339.11","false"
"1036","Card race black","206.54","false"
"1037","Sometimes choice","485.39","true"
"1038","Response water price","397.39","false"
"1039","Center effect despite political","450.22","false"
"1040","Tax main community","416.37","true"
"1041","Country simple maybe program","363.31","false"
"1042","Else message","3.93","true"
"1043","Call good let open","332.61","false"
"1044","Wish mouth","130.82","true"
"1045","Process thousand","47.91","true"
"1046","State tough recognize summer","192.83","true"
"1047","Ability once such item own","447.91","true"
"1048","Play difficult enjoy like","254.10","true"
"1049","North not small century","247.22","true"
"1050","Someone history recent kitchen","173.08","false"
"1051","Back Democrat","397.06","true"
"1052","Fish agency","138.16","true"
"1053","Responsibility out most","410.80","false"
"1054","Set line trial","201.92","true"
"1055","Memory the","465.22","false"
"1056","Exactly article why common","485.73","false"
"1057","Worker eye","420.69","false"
"1058","Particular street message","454.38","true"
"1059","Lose attention care","304.75","true"
"1060","Man remain Mr","34.90","false"
"1061","Interest never quality heavy guy","21.97","false"
"1062","Cell security make budget six","403.06","false"
"1063","Painting dog another situation","250.83","true"
"1064","Kid sometimes nature","405.90","false"
"1065","Account media","72.58","false"
"1066","Behavior even grow","175.99","true"
"1067","About significant my medical","265.79","true"
"1068","Past according ready","486.29","false"
"1069","Level doctor stock least prepare","308.80","true"
"1070","Own society","142.47","false"
"1071","Yes hard cover environment","447.46","false"
"1072","Loss figure lawyer","33.60","false"
"1073","Claim manager lead movement","391.46","true"
"1074","Think between","318.51","true"
"1075","Admit find claim figure","132.43","false"
"1076","Up far consumer along memory","191.67","false"
"1077","Century star than in mention","25.27","false"
"1078","Television to road person","438.56","true"
"1079","Compare term","331.80","true"
"1080","Military away","59.19","false"
"1081","Box suddenly drive affect","151.19","true"
"1082","Civil stock trial professional","23.49","true"
"1083","Control deep well","408.44","false"
"1084","Could evidence","392.17","true"
"1085","Paper add very consumer training","332.80","false"
"1086","With manager some phone","147.68","true"
"1087","But voice","10.88","true"
"1088","List along people early","377.88","false"
"1089","Method wait tough","189.24","true"
"1090","Nor put work","196.55","false"
"1091","Deal our government","193.00","true"
"1092","Bit attorney yet military protect","366.63","false"
"1093","For ground coach young couple","170.69","false"
"1094","Take me perhaps back","441.25","true"
"1095","Training meeting future report","46.86","true"
"1096","Beyond share last woman","299.39","true"
"1097","Buy involve","162.92","true"
"1098","Relate eight necessary fine game","192.05","false"
"1099","Task cost perform offer","283.12","true"
"1100","Human source discussion audience","375.42","true"
"1101","Compare real human animal position","440.84","true"
"1102","Forward wish knowledge","224.64","true"
"1103","Position mean fear line amount","440.77","false"
"1104","Pressure lose responsibility role director","424.66","false"
"1105","Painting once","354.74","true"
"1106","Read foot sport","314.81","false"
"1107","Record film data","273.37","false"
"1108","Measure involve step program","61.57","false"
"1109","Open line life receive long","365.61","true"
"1110","Score perhaps executive difficult","334.05","true"
"1111","Strong hot","387.49","true"
"1112","Evening practice","369.44","true"
"1113","Determine firm cultural develop","210.57","false"
"1114","Treat coach hold support","4.45","false"
"1115","Probably population","378.18","false"
"1116","Out book wear","39.67","true"
"1117","Personal tend","367.01","true"
"1118","Place anyone sense professional","268.14","true"
"1119","Old team heart","409.57","false"
"1120","Either door control","12.14","true"
"1121","Interview federal price","489.43","false"
"1122","About feeling past manager","224.15","false"
"1123","Long still data debate","384.95","true"
"1124","Hear add loss","298.18","false"
"1125","Military remain","384.41","false"
"1126","Economy size experience","154.16","true"
"1127","Travel next ask safe","104.05","true"
"1128","Test after","23.30","false"
"1129","Court customer oil bag","489.24","true"
"1130","Guess little later","286.28","false"
"1131","Save speech","111.64","false"
"1132","Best order few","257.27","true"
"1133","Mention affect","133.21","false"
"1134","Agree five","370.58","false"
"1135","Pass author onto end","479.83","false"
"1136","Education heart president","346.18","true"
"1137","Effect summer","204.82","false"
"1138","Hand cell truth","183.28","false"
"1139","Dream notice","302.55","true"
"1140","Commercial tell current yard","108.10","true"
"1141","Field hold bag","316.71","true"
"1142","World fire require","173.53","true"
"1143","Nor already research","380.95","false"
"1144","War issue throw","59.86","true"
"1145","Develop size finish","187.52","true"
"1146","Tend animal discover","4.02","false"
"1147","Could trip century particularly whole","405.48","false"
"1148","Sort worry alone exactly amount","396.46","false"
"1149","Relationship major special","313.37","true"
"1150","Become top","161.67","true"
"1151","Test participant social mission people","169.42","true"
"1152","General return","364.71","false"
"1153","Different measure opportunity","181.50","false"
"1154","South themselves show","269.04","false"
"1155","Money traditional language least","242.18","true"
"1156","Car news responsibility","38.56","false"
"1157","Late young","296.42","true"
"1158","Meet base leg","70.84","false"
"1159","Run within air","206.98","false"
"1160","You general my","120.42","false"
"1161","Under of meet bar","350.84","false"
"1162","Control rich","353.32","false"
"1163","Father type want","123.27","true"
"1164","She television these general","459.18","true"
"1165","Board development raise civil brother","209.43","true"
"1166","May base money let","493.85","true"
"1167","Phone institution Congress","74.67","true"
"1168","Baby memory","121.44","false"
"1169","Behind save person","336.61","true"
"1170","Common gas appear","500.27","false"
"1171","Word activity grow score hit","143.57","true"
"1172","West successful leader sea control","95.57","true"
"1173","Young make think over","412.62","false"
"1174","Six back thousand","448.91","true"
"1175","Professor control ago tonight","311.65","true"
"1176","Light cold impact","303.36","false"
"1177","Among turn particularly","182.92","false"
"1178","Range loss degree even project","212.36","true"
"1179","Some reach worker","451.40","false"
"1180","Glass man claim on should","7.08","true"
"1181","Radio specific base authority","207.02","false"
"1182","Friend deep window those sense","370.18","false"
"1183","Public work ahead behind nothing","33.80","false"
"1184","Radio democratic practice behavior me","431.64","true"
"1185","Box learn class","5.24","false"
"1186","Create road control ready","279.46","false"
"1187","Staff vote too south join","254.82","true"
"1188","Thing heart family security","474.42","false"
"1189","His whom","402.48","true"
"1190","Party war response should","109.21","true"
"1191","Political sometimes reduce past result","470.73","true"
"1192","Tree line","479.36","false"
"1193","Onto family","33.50","true"
"1194","Sense product cultural","17.75","false"
"1195","Despite statement tell particular","106.41","true"
"1196","And size organization vote hospital","434.55","false"
"1197","Head necessary guess attack","255.78","true"
"1198","Central cell think soldier","145.97","false"
"1199","Forget play air sort color","393.55","true"
"1200","Rest meeting strong affect spring","105.87","false"
"1201","Those Mrs we play","5.77","true"
"1202","Student road air cell","17.91","true"
"1203","Economy suddenly plant again together","312.77","true"
"1204","Sister white","279.28","false"
"1205","Authority position","326.71","true"
"1206","Represent follow hope","368.11","false"
"1207","Table thus statement answer need","258.59","false"
"1208","Word reality method","303.84","true"
"1209","Western particular weight","430.72","true"
"1210","Week quite measure just force","133.43","true"
"1211","Lay charge environmental","442.18","false"
"1212","Party production ready","16.02","true"
"1213","Benefit under player just write","423.51","false"
"1214","Specific together","406.02","true"
"1215","Protect air board","136.84","true"
"1216","Hair resource","371.04","true"
"1217","Technology case situation","269.05","true"
"1218","Reason thing ground reveal","347.97","true"
"1219","While within top","460.34","true"
"1220","Rock live red reality ahead","485.02","true"
"1221","Family she mind compare positive","493.45","false"
"1222","Interest daughter","155.93","false"
"1223","Election institution strategy hot","440.78","true"
"1224","Music think address Congress","54.62","true"
"1225","Student boy significant Republican","158.27","false"
"1226","Significant fear hard tough save","185.94","true"
"1227","Country foot meeting","146.69","true"
"1228","Off while office","153.09","false"
"1229","She stock ask","477.36","false"
"1230","Low hold radio involve","106.52","true"
"1231","Of on difference","479.98","false"
"1232","Leg suffer","62.13","false"
"1233","Glass third book today","430.65","true"
"1234","Much manager","307.90","true"
"1235","Soldier mouth book behind","443.11","false"
"1236","Power yes nature executive price","71.50","true"
"1237","Blood parent mission","446.99","true"
"1238","Most she drug","388.68","false"
"1239","Only tonight cost strong avoid","485.92","false"
"1240","Number choice article","197.35","false"
"1241","Realize report minute street","139.82","false"
"1242","Activity pass recent recognize","380.24","true"
"1243","Must employee sea","207.84","true"
"1244","Feeling during black key","311.05","true"
"1245","Marriage magazine cultural","103.68","true"
"1246","Score same late","114.76","false"
"1247","Blood research hit despite","118.95","true"
"1248","Center strategy local","301.43","true"
"1249","Hit significant none gun","413.77","true"
"1250","Floor factor pass","22.54","false"
"1251","Town spring road hit consumer","362.32","false"
"1252","Tonight knowledge among","325.81","true"
"1253","Result no evidence program","294.61","true"
"1254","Poor local very way","267.50","true"
"1255","Article case easy","251.98","true"
"1256","West scene sense doctor","119.56","true"
"1257","Defense forward result weight","371.93","true"
"1258","Last phone stock effort","101.46","false"
"1259","State knowledge remember","462.84","true"
"1260","Fine so","463.21","true"
"1261","Treat coach memory","301.54","true"
"1262","Ground necessary dog","347.04","true"
"1263","For scientist call cost number","321.47","true"
"1264","Soon be","36.77","false"
"1265","Term during under someone talk","236.26","true"
"1266","Condition Mr individual","254.15","false"
"1267","Life Democrat cell share","234.55","true"
"1268","Develop increase national","187.34","true"
"1269","Serious learn participant around","230.44","false"
"1270","Tend discuss less another","48.71","false"
"1271","Degree add treatment yard certain","164.08","false"
"1272","Quickly industry which direction","401.42","true"
"1273","Top almost","477.64","false"
"1274","Develop prepare","247.64","true"
"1275","Brother career long never man","141.83","true"
"1276","During million find","91.97","false"
"1277","Great beat late relate laugh","264.32","false"
"1278","Play ability enjoy enter window","143.84","true"
"1279","Church owner","103.16","true"
"1280","Reveal including","71.15","true"
"1281","Subject begin improve","101.12","false"
"1282","Quality position crime finally","394.41","false"
"1283","Activity represent for","280.47","true"
"1284","Nature way walk middle","240.80","true"
"1285","More might answer sign","88.51","true"
"1286","Model close create","347.26","false"
"1287","Can paper although break of","228.84","true"
"1288","Common say relationship eight ever","187.50","true"
"1289","Move edge","107.94","true"
"1290","Parent who","220.72","true"
"1291","Many more","489.35","false"
"1292","Especially couple laugh authority","427.17","false"
"1293","Science thing some dream near","446.28","true"
"1294","Idea recently how risk","200.28","false"
"1295","Book paper","292.21","false"
"1296","Tough film reduce","308.46","true"
"1297","Traditional television product top","171.59","false"
"1298","Push center night purpose forward","384.01","false"
"1299","Like hard head end","142.80","true"
"1300","Support now everything every movie","184.24","true"
"1301","Big hope perhaps between","108.67","true"
"1302","Everybody himself pretty different middle","444.57","true"
"1303","Statement development section perform","182.50","false"
"1304","Either child draw teacher huge","164.16","true"
"1305","As attorney and","241.30","false"
"1306","Member TV","283.85","true"
"1307","Against ago watch","225.29","false"
"1308","Fight in","389.32","false"
"1309","Star national notice enough","107.87","true"
"1310","Have once left network by","16.50","false"
"1311","Ever model nor","433.28","true"
"1312","Computer thing","15.92","false"
"1313","Live too age blood","134.24","true"
"1314","Try key paper theory usually","375.11","false"
"1315","Save guy","76.76","false"
"1316","Scientist message many","121.01","false"
"1317","Lot same","387.23","true"
"1318","Indicate foot weight","24.44","true"
"1319","Structure person economy around","338.94","true"
"1320","This face despite","46.74","true"
"1321","Such market","425.29","true"
"1322","Tonight beat rock","103.02","true"
"1323","This expect","489.11","true"
"1324","Benefit magazine","436.91","true"
"1325","Room yeah research process","220.99","false"
"1326","Almost color crime manage can","356.11","false"
"1327","Notice tough improve particularly","435.17","false"
"1328","Data social too poor","319.36","true"
"1329","Write concern explain","388.87","true"
"1330","Company evidence itself","276.26","false"
"1331","Their because everyone reality all","491.34","true"
"1332","Themselves agency pull perhaps","150.68","true"
"1333","Whose late role","139.02","false"
"1334","Question action its federal","180.16","true"
"1335","Teach note institution will","136.56","true"
"1336","Best nearly simple","336.89","false"
"1337","Sign very","15.29","true"
"1338","Accept too reflect Congress economy","420.22","true"
"1339","Watch ask","163.84","false"
